Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
750,Abdoulaye Doucouré,ml MLI,MF,Everton,Premier League,27,1993,27.1,1141,1354,84.3,17517,3953,583,666,87.5,441,490,90.0,65,83,78.3,3,2.0,2.3,+1.0,21,65,23,1,104,Matches,02b29014
751,Cheick Doucouré,ml MLI,MF,Lens,Ligue 1,20,2000,29.2,1252,1453,86.2,22108,5664,552,621,88.9,523,569,91.9,138,176,78.4,1,1.1,1.7,-0.1,26,143,17,0,179,Matches,ce4f40c7
752,Fodé Doucouré,ml MLI,DF,Reims,Ligue 1,19,2001,3.7,152,198,76.8,2618,873,68,80,85.0,66,88,75.0,14,23,60.9,0,0.5,0.3,-0.5,5,12,2,1,18,Matches,1bfe34dc
753,Mahamadou Doucouré,ml MLI,FWMF,Nîmes,Ligue 1,20,2000,0.5,9,12,75.0,127,13,5,6,83.3,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,9826ea33
754,Cheick Doukouré,ci CIV,MFFW,Levante,La Liga,27,1992,1.1,36,43,83.7,638,148,16,17,94.1,16,20,80.0,2,2,100.0,0,0.1,0.0,-0.1,1,2,1,0,3,Matches,e208bcc8
755,Idrissa Doumbia,ci CIV,MF,Huesca,La Liga,22,1998,8.7,382,415,92.0,6316,1275,188,198,94.9,162,173,93.6,26,32,81.3,0,0.1,0.1,-0.1,2,24,0,0,31,Matches,685857dc
756,Moussa Doumbia,ml MLI,MFFW,Reims,Ligue 1,25,1994,10.0,317,397,79.8,4816,917,174,195,89.2,99,122,81.1,24,40,60.0,1,2.1,1.1,-1.1,15,29,9,4,46,Matches,6481421d
757,Souleyman Doumbia,ci CIV,DF,Angers,Ligue 1,23,1996,24.7,1009,1272,79.3,14879,5044,597,662,90.2,336,414,81.2,46,125,36.8,1,2.1,1.7,-1.1,18,52,16,11,62,Matches,9daeac61
758,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,29,1991,12.6,952,1076,88.5,18202,6074,356,390,91.3,460,506,90.9,119,152,78.3,0,0.6,0.8,-0.6,6,77,4,3,99,Matches,6fd8a334
759,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,22,1997,35.0,699,1055,66.3,21471,16587,123,123,100.0,277,285,97.2,292,634,46.1,1,0.0,0.1,+1.0,1,22,0,0,0,Matches,085e71a7
760,Denis Drăguș,ro ROU,FWMF,Crotone,Serie A,21,1999,2.0,48,69,69.6,638,193,26,35,74.3,14,17,82.4,2,6,33.3,0,0.0,0.2,0.0,0,4,4,0,9,Matches,0e490f6e
761,Radu Drăgușin,ro ROU,DF,Juventus,Serie A,18,2002,0.0,1,2,50.0,14,13,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,620922ed
762,Mouhamadou Drammeh,gm GAM,MF,Reims,Ligue 1,21,1999,1.9,44,55,80.0,808,216,19,23,82.6,19,23,82.6,5,6,83.3,0,0.1,0.0,-0.1,2,6,0,0,9,Matches,309937e7
763,Julian Draxler,de GER,MFFW,Paris S-G,Ligue 1,26,1993,11.8,549,639,85.9,8326,1754,300,337,89.0,193,216,89.4,37,51,72.5,3,3.1,2.4,-0.1,30,39,17,1,70,Matches,1a992676
764,Dominick Drexler,de GER,MFFW,Köln,Bundesliga,30,1990,13.7,414,547,75.7,6006,1468,232,270,85.9,130,168,77.4,27,52,51.9,1,2.7,2.7,-1.7,16,23,18,5,56,Matches,809940aa
765,Matthieu Dreyer,fr FRA,GK,Lorient,Ligue 1,31,1989,15.0,225,358,62.8,7179,5810,26,28,92.9,110,111,99.1,88,216,40.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches,fbf83734
766,Domingos Duarte,pt POR,DF,Granada,La Liga,25,1995,26.3,742,964,77.0,15218,5887,231,263,87.8,385,443,86.9,115,226,50.9,0,0.5,0.2,-0.5,6,58,4,1,79,Matches,93090f69
767,Léo Duarte,br BRA,DF,Milan,Serie A,24,1996,0.2,12,12,100.0,237,54,2,2,100.0,10,10,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,73ddc40c
768,Óscar Duarte,cr CRC,DF,Levante,La Liga,31,1989,22.9,1028,1235,83.2,21155,8156,301,346,87.0,562,616,91.2,152,249,61.0,0,0.2,0.4,-0.2,4,47,0,0,52,Matches,aa0ac32d
769,Rubén Duarte,es ESP,DF,Alavés,La Liga,24,1995,28.3,939,1349,69.6,16844,8824,469,542,86.5,335,468,71.6,119,279,42.7,1,2.8,2.7,-1.8,29,85,27,11,111,Matches,1fe0492d
770,Leo Dubois,fr FRA,DF,Lyon,Ligue 1,25,1994,32.3,1785,2283,78.2,29941,11317,903,988,91.4,676,848,79.7,180,337,53.4,4,6.6,7.9,-2.6,67,139,61,21,194,Matches,ff0ab48c
771,Martin Dúbravka,sk SVK,GK,Newcastle United,Premier League,31,1989,13.0,322,438,73.5,8867,5683,75,77,97.4,134,138,97.1,107,216,49.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches,3a949a25
772,Ondrej Duda,sk SVK,FWMF,Köln,Bundesliga,25,1994,28.2,888,1253,70.9,15723,4280,409,486,84.2,305,407,74.9,127,238,53.4,5,3.9,4.3,+1.1,42,94,25,10,126,Matches,79ca3e23
773,Unai Dufur,es ESP,DF,Eibar,La Liga,21,1999,0.7,36,48,75.0,584,257,16,19,84.2,15,21,71.4,3,4,75.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches,c261b5dd
774,Haris Duljević,ba BIH,MFFW,Nîmes,Ligue 1,26,1993,8.6,223,300,74.3,3454,1138,126,149,84.6,69,90,76.7,17,31,54.8,2,1.4,0.9,+0.6,13,26,10,2,47,Matches,9b6556d2
775,Paul Dummett,wls WAL,DF,Newcastle United,Premier League,28,1991,13.9,423,575,73.6,7227,3656,205,235,87.2,163,201,81.1,42,102,41.2,0,0.2,0.3,-0.2,4,34,5,3,29,Matches,3fe6bd8c
776,Alfred Duncan,gh GHA,MF,Fiorentina,Serie A,27,1993,1.8,67,90,74.4,1279,403,31,38,81.6,23,31,74.2,12,16,75.0,0,0.0,0.0,0.0,1,6,0,0,10,Matches,528492ea
777,Alfred Duncan,gh GHA,MF,Cagliari,Serie A,27,1993,11.9,482,598,80.6,8737,2675,218,245,89.0,199,233,85.4,58,92,63.0,1,1.5,1.5,-0.5,10,68,14,0,73,Matches,528492ea
778,Lewis Dunk,eng ENG,DF,Brighton,Premier League,28,1991,32.6,2000,2240,89.3,40874,13278,601,645,93.2,1094,1142,95.8,276,405,68.1,0,1.2,1.2,-1.2,10,100,2,0,82,Matches,282f75f3
779,Jimmy Dunne,ie IRL,DF,Burnley,Premier League,22,1997,3.0,105,153,68.6,2096,647,36,46,78.3,54,72,75.0,14,25,56.0,0,0.1,0.1,-0.1,2,2,1,0,4,Matches,1fdfd6da
780,Erik Durm,de GER,DF,Eint Frankfurt,Bundesliga,28,1992,16.4,504,732,68.9,8486,3297,256,299,85.6,205,296,69.3,37,99,37.4,2,1.9,1.6,+0.1,14,29,12,7,47,Matches,cf623c78
781,Hugo Duro,es ESP,FW,Real Madrid,La Liga,20,1999,0.6,6,7,85.7,70,11,5,6,83.3,1,1,100.0,0,0,,0,0.1,0.1,-0.1,1,0,0,0,1,Matches,37e103f8
782,Jean-Kevin Duverne,ht HAI,DF,Brest,Ligue 1,23,1997,22.5,1135,1361,83.4,24366,9866,320,352,90.9,610,676,90.2,200,308,64.9,0,0.6,0.4,-0.6,4,104,4,1,106,Matches,0cbc8baa
783,Paulo Dybala,ar ARG,FW,Juventus,Serie A,26,1993,12.6,576,705,81.7,9125,2005,320,345,92.8,167,206,81.1,61,105,58.1,3,2.8,2.6,+0.2,30,46,26,2,74,Matches,e0921a4f
784,Edin Džeko,ba BIH,FW,Roma,Serie A,34,1986,20.3,338,512,66.0,5191,1244,197,264,74.6,96,135,71.1,26,39,66.7,3,2.2,1.8,+0.8,29,23,19,0,53,Matches,3bb7f478
785,Steeve-Mike Ebongue,fr FRA,MF,Genoa,Serie A,19,2001,0.6,20,27,74.1,198,54,15,18,83.3,1,1,100.0,1,1,100.0,1,0.4,0.0,+0.6,2,1,0,0,1,Matches,9d5ab351
786,Enzo Ebosse,cm CMR,DF,Angers,Ligue 1,21,1999,2.9,129,151,85.4,1918,852,79,82,96.3,41,50,82.0,6,12,50.0,0,0.4,0.5,-0.4,1,2,0,0,6,Matches,9ba7b4fa
787,Bruno Ecuele Manga,ga GAB,DF,Dijon,Ligue 1,32,1988,38.0,1666,1972,84.5,35168,14441,445,493,90.3,981,1074,91.3,229,363,63.1,0,0.1,0.3,-0.1,1,57,1,0,76,Matches,72a0fb65
788,Simone Edera,it ITA,DFMF,Torino,Serie A,23,1997,0.6,17,22,77.3,331,82,8,10,80.0,6,6,100.0,3,4,75.0,0,0.3,0.2,-0.3,3,1,0,0,1,Matches,8697c095
789,Ederson,br BRA,GK,Manchester City,Premier League,26,1993,36.0,939,1122,83.7,22999,15228,180,181,99.4,531,540,98.3,220,390,56.4,1,0.3,0.1,+0.7,1,9,2,0,1,Matches,3bb7b8b4
790,Kyle Edwards,eng ENG,MFFW,West Brom,Premier League,22,1998,1.3,31,35,88.6,379,96,22,23,95.7,9,10,90.0,0,1,0.0,0,0.0,0.0,0.0,1,2,0,0,3,Matches,1566e437
791,John Egan,ie IRL,DF,Sheffield United,Premier League,27,1992,29.2,923,1135,81.3,18683,6732,300,345,87.0,499,557,89.6,116,208,55.8,1,0.6,0.6,+0.4,3,67,3,1,60,Matches,debe38a0
792,Johannes Eggestein,de GER,FWMF,Werder Bremen,Bundesliga,22,1998,0.4,11,16,68.8,149,30,6,7,85.7,4,7,57.1,0,1,0.0,0,0.0,0.0,0.0,1,2,0,0,1,Matches,d571df78
793,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,23,1996,32.7,1034,1367,75.6,17062,5993,521,644,80.9,402,492,81.7,87,130,66.9,5,3.3,2.6,+1.7,30,142,24,2,192,Matches,beb882a8
794,Lilian Egloff,de GER,MF,Stuttgart,Bundesliga,17,2002,0.2,4,5,80.0,52,2,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,2f7fec15
795,Kingsley Ehizibue,nl NED,DF,Köln,Bundesliga,25,1995,12.6,431,584,73.8,7302,2868,200,245,81.6,177,243,72.8,41,63,65.1,1,0.6,0.9,+0.4,6,20,11,10,30,Matches,76b2817e
796,Albin Ekdal,se SWE,MF,Sampdoria,Serie A,31,1989,25.5,878,1049,83.7,13941,4033,440,491,89.6,346,401,86.3,58,89,65.2,1,0.9,0.7,+0.1,11,73,8,0,95,Matches,f503ea63
797,Hugo Ekitike,fr FRA,FWMF,Reims,Ligue 1,18,2002,1.0,25,30,83.3,427,47,14,18,77.8,7,8,87.5,3,3,100.0,0,0.1,0.0,-0.1,2,2,0,0,1,Matches,5b92d896
798,Anthony Elanga,se SWE,FW,Manchester United,Premier League,18,2002,1.7,41,55,74.5,519,77,31,36,86.1,5,8,62.5,3,4,75.0,0,0.0,0.0,0.0,1,3,0,0,3,Matches,2fba6108
799,Niclas Eliasson,se SWE,MFFW,Nîmes,Ligue 1,24,1995,20.0,307,530,57.9,5176,1804,161,200,80.5,89,165,53.9,41,119,34.5,3,4.4,4.5,-1.4,35,15,15,9,27,Matches,0033fb1b
800,Elif Elmas,mk MKD,MFFW,Napoli,Serie A,20,1999,8.2,319,355,89.9,4423,596,204,220,92.7,88,96,91.7,17,19,89.5,1,0.7,0.8,+0.3,12,16,3,1,18,Matches,cf007308
801,Ahmed Elmohamady,eg EGY,DF,Aston Villa,Premier League,32,1987,9.3,468,618,75.7,8218,3180,216,241,89.6,197,255,77.3,50,97,51.5,0,1.0,1.2,-1.0,13,34,21,7,45,Matches,615ef733
802,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,28,1992,17.2,944,1019,92.6,16544,4034,387,411,94.2,478,497,96.2,64,82,78.0,0,0.2,0.5,-0.2,4,77,5,0,99,Matches,47a34c4f
803,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,26,1994,20.9,1058,1245,85.0,20354,7250,369,410,90.0,568,625,90.9,108,183,59.0,0,0.2,0.7,-0.2,3,83,5,1,112,Matches,f7dc2ae5
804,Nico Elvedi,ch SUI,DF,Gladbach,Bundesliga,23,1996,28.2,1734,1902,91.2,31659,10411,638,696,91.7,947,1001,94.6,133,162,82.1,1,0.1,0.3,+0.9,3,32,2,0,69,Matches,48035304
805,Rodrigo Ely,br BRA,DF,Alavés,La Liga,26,1993,5.2,127,165,77.0,2821,1085,30,39,76.9,73,81,90.1,22,39,56.4,0,0.3,0.1,-0.3,3,3,0,0,3,Matches,fd47b4f2
806,Breel Embolo,ch SUI,FWMF,Gladbach,Bundesliga,23,1997,16.0,324,450,72.0,4096,690,214,265,80.8,72,101,71.3,13,21,61.9,2,1.3,1.4,+0.7,16,15,10,1,31,Matches,0b4f388a
807,Emerson,br BRA,DF,Betis,La Liga,21,1999,33.2,1533,1936,79.2,22046,8020,886,998,88.8,490,588,83.3,83,180,46.1,4,2.7,2.8,+1.3,33,90,38,18,132,Matches,df8b52a5
808,Renaud Emond,be BEL,FWMF,Nantes,Ligue 1,28,1991,3.9,58,86,67.4,918,148,28,38,73.7,22,35,62.9,6,7,85.7,0,0.1,0.1,-0.1,2,4,0,0,5,Matches,5c9ac7f0
809,Alan Empereur,br BRA,DF,Hellas Verona,Serie A,26,1994,2.4,90,111,81.1,1684,521,31,37,83.8,52,56,92.9,7,14,50.0,0,0.0,0.0,0.0,0,11,0,0,14,Matches,825b8997
810,Youssef En-Nesyri,ma MAR,FW,Sevilla,La Liga,23,1997,25.7,260,396,65.7,3311,435,171,219,78.1,59,102,57.8,11,23,47.8,0,2.6,1.3,-2.6,14,7,1,0,13,Matches,04e17fd5
811,Keita Endo,jp JPN,MFFW,Union Berlin,Bundesliga,22,1997,5.1,75,111,67.6,1060,332,42,55,76.4,27,38,71.1,3,8,37.5,0,1.9,1.3,-1.9,7,5,4,3,7,Matches,1a83027b
812,Wataru Endo,jp JPN,MF,Stuttgart,Bundesliga,27,1993,32.8,1526,1830,83.4,25197,8849,722,815,88.6,643,736,87.4,114,170,67.1,3,1.8,2.2,+1.2,26,172,19,1,187,Matches,c149016b
813,Sergi Enrich,es ESP,FW,Eibar,La Liga,30,1990,15.6,338,450,75.1,4507,719,210,260,80.8,77,100,77.0,21,29,72.4,0,0.8,1.0,-0.8,16,21,7,2,40,Matches,bb4b1242
814,Christian Eriksen,dk DEN,MF,Inter,Serie A,28,1992,15.4,863,1061,81.3,15187,4457,394,434,90.8,346,398,86.9,97,174,55.7,0,2.8,3.4,-2.8,30,81,17,4,86,Matches,980522ec
815,Martin Erlic,hr CRO,DF,Spezia,Serie A,22,1998,20.0,911,1076,84.7,19933,5357,222,262,84.7,526,580,90.7,156,215,72.6,1,0.2,0.6,+0.8,1,57,3,1,58,Matches,0fee6bda
816,Patrick Erras,de GER,FWMF,Werder Bremen,Bundesliga,25,1995,0.3,18,31,58.1,319,67,7,12,58.3,7,12,58.3,3,5,60.0,0,0.0,0.0,0.0,1,1,1,0,1,Matches,e3f6253d
817,Gonzalo Escalante,ar ARG,MF,Lazio,Serie A,27,1993,8.1,422,481,87.7,7202,1979,190,209,90.9,191,211,90.5,35,44,79.5,1,0.3,0.3,+0.7,2,39,2,0,45,Matches,3f79a1c8
818,Aarón Escandell,es ESP,GK,Granada,La Liga,24,1995,5.0,78,159,49.1,3096,2637,7,7,100.0,28,29,96.6,43,122,35.2,0,0.0,0.0,0.0,0,11,0,0,0,Matches,67669ce7
819,Dani Escriche,es ESP,FWMF,Huesca,La Liga,22,1998,9.5,194,271,71.6,2461,437,119,140,85.0,59,82,72.0,4,14,28.6,1,1.3,0.7,-0.3,8,11,2,0,27,Matches,5a36f180
820,Sergio Escudero,es ESP,DF,Sevilla,La Liga,30,1989,6.3,340,401,84.8,5348,1853,181,195,92.8,129,148,87.2,21,41,51.2,0,0.4,0.6,-0.4,6,18,9,4,22,Matches,b0616e3d
821,Alfonso Espino,uy URU,DF,Cádiz,La Liga,28,1992,28.9,650,1043,62.3,12016,6219,265,331,80.1,288,417,69.1,75,210,35.7,3,1.4,1.4,+1.6,15,43,13,11,63,Matches,db001fa9
822,Vicente Esquerdo,es ESP,MF,Valencia,La Liga,21,1999,2.6,81,99,81.8,1366,351,35,37,94.6,29,37,78.4,10,14,71.4,0,0.1,0.2,-0.1,2,4,1,1,4,Matches,ced26057
823,Nahuel Estévez,ar ARG,MF,Spezia,Serie A,24,1995,19.6,679,923,73.6,12103,3248,302,361,83.7,270,335,80.6,85,169,50.3,3,2.8,1.6,+0.2,27,69,25,8,101,Matches,cec60a2f
824,Pervis Estupiñán,ec ECU,DF,Villarreal,La Liga,22,1998,13.0,516,662,77.9,8407,2702,270,303,89.1,184,227,81.1,47,75,62.7,0,1.5,1.4,-1.5,17,14,24,13,35,Matches,d38fdf53
825,Yoann Etienne,fr FRA,DF,Lorient,Ligue 1,23,1997,1.0,23,36,63.9,349,236,16,19,84.2,6,11,54.5,1,5,20.0,0,0.0,0.0,0.0,1,4,0,0,5,Matches,a59d55b1
826,Xabier Etxeita,es ESP,DF,Getafe,La Liga,32,1987,9.8,198,319,62.1,4536,1426,47,65,72.3,113,136,83.1,37,104,35.6,0,0.3,0.3,-0.3,1,13,0,0,25,Matches,4a895384
827,Jonny Evans,nir NIR,DF,Leicester City,Premier League,32,1988,27.5,1592,1854,85.9,30956,11270,492,549,89.6,929,1004,92.5,155,265,58.5,2,0.4,0.3,+1.6,10,90,2,0,96,Matches,f8fcd2a5
828,Edu Expósito,es ESP,MF,Eibar,La Liga,23,1996,27.3,853,1162,73.4,15309,4661,347,436,79.6,349,430,81.2,112,203,55.2,3,3.6,2.9,-0.6,43,109,22,3,169,Matches,283c7121
829,Valentin Eysseric,fr FRA,MFFW,Fiorentina,Serie A,28,1992,8.1,256,357,71.7,4331,1264,132,153,86.3,77,105,73.3,33,63,52.4,0,0.6,0.7,-0.6,8,31,5,4,33,Matches,ae82fa48
830,Eberechi Eze,eng ENG,MF,Crystal Palace,Premier League,22,1998,28.4,945,1188,79.5,13623,3996,538,596,90.3,286,351,81.5,62,131,47.3,6,3.9,2.8,+2.1,43,70,32,3,127,Matches,ae4fc6a4
831,Jokin Ezkieta,es ESP,GK,Athletic Club,La Liga,23,1996,1.0,22,25,88.0,525,285,6,6,100.0,11,11,100.0,5,8,62.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0f7dbaf6
832,Łukasz Fabiański,pl POL,GK,West Ham,Premier League,35,1985,35.0,622,1015,61.3,21886,17885,77,77,100.0,214,217,98.6,328,713,46.0,0,0.0,0.0,0.0,0,14,0,0,0,Matches,9328b835
833,Fabinho,br BRA,DFMF,Liverpool,Premier League,26,1993,28.5,1910,2117,90.2,33032,10523,782,841,93.0,949,1016,93.4,138,203,68.0,0,0.3,0.9,-0.3,4,102,13,0,124,Matches,7f3b388c
834,Fábio,br BRA,DF,Nantes,Ligue 1,30,1990,16.7,673,879,76.6,10847,4312,342,395,86.6,274,348,78.7,45,97,46.4,1,0.5,0.8,+0.5,11,52,8,5,70,Matches,bc7b4580
835,Cesc Fàbregas,es ESP,MFFW,Monaco,Ligue 1,33,1987,9.7,634,809,78.4,11308,4237,280,324,86.4,236,282,83.7,87,144,60.4,3,3.3,3.1,-0.3,25,89,19,4,115,Matches,33508c78
836,Bandiougou Fadiga,fr FRA,FWMF,Paris S-G,Ligue 1,19,2001,0.7,33,35,94.3,374,78,25,25,100.0,7,7,100.0,0,1,0.0,0,0.0,0.1,0.0,0,1,1,0,3,Matches,45bb4303
837,Bandiougou Fadiga,fr FRA,MFFW,Brest,Ligue 1,19,2001,0.5,24,29,82.8,361,74,14,14,100.0,7,8,87.5,2,4,50.0,0,0.1,0.0,-0.1,1,1,1,0,1,Matches,45bb4303
838,Wout Faes,be BEL,DF,Reims,Ligue 1,22,1998,32.2,1380,1608,85.8,29173,10222,380,422,90.0,773,838,92.2,219,324,67.6,0,0.1,0.3,-0.1,2,85,4,0,86,Matches,9c221d14
839,Nicolò Fagioli,it ITA,MF,Juventus,Serie A,19,2001,0.2,18,20,90.0,286,129,9,9,100.0,8,8,100.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches,366be751
840,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,31,1988,20.8,533,824,64.7,14348,9652,101,101,100.0,259,269,96.3,169,445,38.0,0,0.1,0.0,-0.1,2,8,0,0,0,Matches,1e43fad8
841,Romain Faivre,fr FRA,MFFW,Brest,Ligue 1,22,1998,32.1,1172,1476,79.4,19225,5413,617,704,87.6,407,491,82.9,113,197,57.4,5,7.2,6.5,-2.2,63,100,40,5,171,Matches,745ca0a3
842,Fali,es ESP,DFMF,Cádiz,La Liga,26,1993,29.3,505,731,69.1,10976,3814,157,192,81.8,232,289,80.3,105,228,46.1,0,0.6,1.3,-0.6,8,54,9,3,68,Matches,72a84002
843,Iago Falque,es ESP,MFFW,Benevento,Serie A,30,1990,4.0,159,212,75.0,2593,726,82,88,93.2,58,74,78.4,14,37,37.8,1,1.2,1.7,-0.2,13,15,15,3,26,Matches,440c84ed
844,Andri Fannar Baldursson,is ISL,MF,Bologna,Serie A,18,2002,2.4,54,73,74.0,833,221,28,33,84.8,25,31,80.6,1,6,16.7,0,0.1,0.1,-0.1,1,5,2,0,6,Matches,61f2f56a
845,Paolo Faragò,it ITA,DF,Bologna,Serie A,27,1993,0.3,11,13,84.6,159,70,6,7,85.7,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,2,Matches,9085dd7c
846,Paolo Faragò,it ITA,DF,Cagliari,Serie A,27,1993,4.1,190,225,84.4,3092,1189,98,101,97.0,74,86,86.0,13,22,59.1,0,0.5,0.6,-0.5,5,11,5,5,13,Matches,9085dd7c
847,Davide Faraoni,it ITA,DF,Hellas Verona,Serie A,28,1991,32.1,1024,1447,70.8,18184,7854,446,527,84.6,454,611,74.3,104,216,48.1,7,3.4,2.5,+3.6,21,96,30,9,132,Matches,aae9d04a
848,Mohamed Fares,dz ALG,DF,Lazio,Serie A,24,1996,12.7,412,540,76.3,6084,1520,227,254,89.4,132,175,75.4,25,55,45.5,1,1.9,1.5,-0.9,14,27,16,14,24,Matches,b7a5bc86
849,Diego Farias,br BRA,FW,Spezia,Serie A,30,1990,16.8,530,654,81.0,9082,1743,268,311,86.2,199,241,82.6,52,62,83.9,2,3.6,3.2,-1.6,32,33,19,3,67,Matches,157d29b6
850,Wuilker Faríñez,ve VEN,GK,Lens,Ligue 1,22,1998,1.2,18,28,64.3,431,289,7,7,100.0,4,4,100.0,6,16,37.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches,2c127b6f
851,Noah Fatar,fr FRA,FWMF,Angers,Ligue 1,18,2002,0.2,7,9,77.8,101,1,4,5,80.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,2693f6bc
852,Ansu Fati,es ESP,FW,Barcelona,La Liga,17,2002,4.8,168,202,83.2,1697,333,105,118,89.0,28,36,77.8,1,1,100.0,0,1.7,1.3,-1.7,9,3,6,0,12,Matches,0ba976e4
853,Julien Faussurier,fr FRA,DF,Brest,Ligue 1,33,1987,10.6,455,608,74.8,9117,3906,178,201,88.6,189,235,80.4,80,134,59.7,3,2.2,2.6,+0.8,22,35,33,22,56,Matches,767212e6
854,Andrea Favilli,it ITA,FW,Hellas Verona,Serie A,23,1997,3.8,54,80,67.5,803,104,27,41,65.9,17,21,81.0,5,6,83.3,0,0.1,0.1,-0.1,2,3,1,0,2,Matches,44510fde
855,Federico Fazio,ar ARG,DF,Roma,Serie A,33,1987,4.5,272,317,85.8,4679,1442,129,139,92.8,122,134,91.0,18,35,51.4,0,0.1,0.1,-0.1,1,22,1,0,20,Matches,4e358a2d
856,Nabil Fekir,fr FRA,MFFW,Betis,La Liga,27,1993,29.1,1048,1309,80.1,15519,4235,555,611,90.8,325,399,81.5,85,155,54.8,6,5.2,5.5,+0.8,51,105,43,7,152,Matches,bece776f
857,Felipe,br BRA,DF,Atlético Madrid,La Liga,31,1989,22.9,889,1054,84.3,16048,5921,336,377,89.1,438,498,88.0,87,138,63.0,0,0.3,0.5,-0.3,4,26,0,0,36,Matches,51a3c4c8
858,Luiz Felipe,it ITA,DF,Lazio,Serie A,23,1997,10.1,500,548,91.2,9562,2810,173,188,92.0,271,288,94.1,51,62,82.3,0,0.3,0.2,-0.3,3,36,2,1,29,Matches,15d0c248
859,João Félix,pt POR,FWMF,Atlético Madrid,La Liga,20,1999,17.5,567,689,82.3,7174,2182,357,397,89.9,108,136,79.4,36,51,70.6,5,4.3,2.6,+0.7,21,55,16,0,73,Matches,8aafd64f
860,Ohis Felix Uduokhai,de GER,DF,Augsburg,Bundesliga,22,1997,29.0,1215,1491,81.5,23316,8271,452,522,86.6,615,683,90.0,139,239,58.2,0,0.3,1.0,-0.3,3,73,5,2,94,Matches,677da306
861,Zinedine Ferhat,dz ALG,FWMF,Nîmes,Ligue 1,27,1993,32.9,819,1242,65.9,12967,3865,433,550,78.7,251,390,64.4,84,180,46.7,10,6.5,5.4,+3.5,50,77,49,15,121,Matches,005c0807
862,Bruno Fernandes,pt POR,MF,Manchester United,Premier League,25,1994,34.4,1733,2338,74.1,29646,8587,871,1008,86.4,560,728,76.9,218,366,59.6,12,11.4,9.7,+0.6,95,193,90,8,285,Matches,507c7bdf
863,Edimilson Fernandes,ch SUI,MFFW,Mainz 05,Bundesliga,24,1996,9.3,266,362,73.5,4828,1822,126,154,81.8,106,129,82.2,30,62,48.4,1,1.3,1.2,-0.3,12,21,6,2,23,Matches,3bb625ac
864,Aitor Fernández,es ESP,GK,Levante,La Liga,29,1991,29.0,709,928,76.4,17493,12539,166,168,98.8,335,342,98.0,191,400,47.8,0,0.0,0.0,0.0,0,6,0,0,0,Matches,a01c3d54
865,Álex Fernández,es ESP,MF,Cádiz,La Liga,27,1992,21.6,692,936,73.9,12283,3707,307,353,87.0,271,332,81.6,86,183,47.0,1,1.5,1.9,-0.5,23,66,13,5,104,Matches,aa677a35
866,Álvaro Fernández,es ESP,GK,Huesca,La Liga,22,1998,22.0,615,816,75.4,17429,11546,95,96,99.0,283,286,99.0,231,420,55.0,0,0.0,0.0,0.0,1,9,0,0,0,Matches,f127d782
867,Andrés Fernández,es ESP,GK,Huesca,La Liga,33,1986,16.0,395,574,68.8,10689,7767,72,72,100.0,201,205,98.0,119,286,41.6,0,0.0,0.0,0.0,0,4,0,0,0,Matches,307fcd26
868,Augusto Fernández,ar ARG,MF,Cádiz,La Liga,34,1986,4.1,91,119,76.5,1572,415,38,50,76.0,42,48,87.5,7,13,53.8,0,0.0,0.0,0.0,0,10,1,0,17,Matches,78c40e94
869,Carlos Fernández,es ESP,FW,Sevilla,La Liga,24,1996,1.6,28,38,73.7,301,59,19,22,86.4,6,11,54.5,0,0,,0,0.7,0.0,-0.7,2,2,0,0,3,Matches,e08647d6
870,Carlos Fernández,es ESP,FWMF,Real Sociedad,La Liga,24,1996,4.3,74,115,64.3,970,250,44,63,69.8,21,30,70.0,3,6,50.0,2,0.7,0.3,+1.3,6,5,3,0,10,Matches,e08647d6
871,Federico Fernández,ar ARG,DF,Newcastle United,Premier League,31,1989,23.1,715,894,80.0,13956,5356,244,277,88.1,368,412,89.3,91,166,54.8,0,0.6,0.4,-0.6,7,25,3,3,32,Matches,f25b010f
